Jan-08,-1.1550484,-1.6736526,0.28871918,0.99025726,0.0,2.296257,-0.4643898,-0.6871948,-1.0485916,1.1839447,0.0,0.0,1.327755,-2.5286102,0.0,-1.1717987,1.8219147,0.4351158,0.0,3.6594925,-2.6252937,-0.9773941,-0.20000839,1.6972733,0.0,0.77788544,2.2346191,-2.6533585,0.0,-0.38199615,0.86385345,0.0,0.058444977,0.9777832,-1.4331665,-0.072452545,-0.53250504,0.0,0.0,0.0,1.9385376,-3.2820587,-0.85336304,-0.9494934,1.4038315,0.0,0.14474487,2.8334274,-1.8722343,-0.6506119,-1.8614693,0.0,0.21379852,0.0,2.4189148,-1.517868,0.19692993,-2.1208572,0.0,0.8867645,0.0,1.8124695,-1.3286324,0.0,-1.7461662,0.0,0.0,0.68724823,0.447258,-1.304573,0.0,-0.43143082,0.67692184,0.0,0.0,0.8853302,-0.61172104,1.0994568,-0.6389122,0.0,0.083221436,0.9580078,0.5238838,-0.48284912,0.65247726,-0.4152298,0.0,0.0,0.21247482,1.873661,-0.99734116,0.9465294,-1.1591682,0.0,3.0858955,0.42226028,2.0601006,-0.6083107,0.779644,-3.2742577,1.203167,0.6984558,0.38825607,1.5054016,-0.6253433,2.7155457,-2.129425,0.0,1.3012199,0.44066238,0.5432167,-0.45648193,1.8372993,-3.4659119,0.29185104,0.42715073,0.9443283,1.9901161,-2.5162544,0.0,-0.3652954,1.1524124,0.0,0.8616028,1.7896156,-2.2244568,0.0,-1.2389297,0.47433472,0.548378,0.0,0.70339966,-1.7794037,0.57255554,-0.78206635,0.2742195,0.6694565,0.0,0.38803482,-1.681572,0.5393715,-0.4501648,0.0,0.62935257,0.0,1.3740005,-2.7442207,0.29690552,-0.24323273,0.12777328,0.0,-0.61172104,1.1943741,-4.0462112,0.03894806,0.0,0.43665314,0.53580475,-0.7343826,1.7422104,-3.1186905,0.2581215,-0.3143158,0.8249626,0.0,0.0,1.9101906,-2.99086
Jan-09,0.111068726,-0.52679443,0.6819763,0.0,0.0,1.1837196,-2.7342796,0.8471565,-0.26322937,0.5473938,0.0,-0.99591064,0.15507126,-1.9443054,0.6583557,-0.43780518,0.63028336,0.0,0.0,0.1382637,-1.3303337,0.0,-0.26317596,0.862648,-0.3312378,-0.018127441,0.6597824,-1.710186,0.701313,-1.1006622,1.1724014,0.53388214,0.0,0.40825272,-2.1723785,0.014060974,-1.3680153,1.1074219,1.443985,0.0,0.64572144,-2.9301605,0.0,-1.1666374,0.69340134,1.0381508,0.0,1.3846092,-3.5272675,0.052459717,-0.42165375,1.2569962,1.0764961,0.0,1.8632812,-1.2981415,0.0,-0.28696442,1.3989983,0.34809875,0.30448532,1.8256531,-0.6210022,0.49087143,-0.47158813,1.1116486,1.8683357,0.32837677,0.3643608,-1.3211632,0.15908432,-0.5699158,0.41281128,0.24224854,-0.44335175,1.3110008,-3.1469193,0.57117844,-0.20791626,0.36260223,0.59534836,-0.87412643,1.4744225,-2.4853249,1.1213188,-0.011207581,0.24246979,1.8025284,0.0,1.260788,-0.6102905,1.830265,0.0,1.5444031,1.2927628,0.0,1.1710854,-1.2171211,1.4334984,0.0,1.1633415,1.0320549,0.0,1.6398735,-1.8969002,1.7019501,-0.21011353,1.1776237,0.5753517,-0.25686264,1.3138542,-2.5298767,1.0003052,-0.35936356,1.4672241,0.17012024,-0.8423767,0.5128403,-2.2078705,0.3713913,-0.017635345,0.0,0.0,0.0,1.71101,-0.9117584,0.27020645,-1.9094238,1.5255585,0.0,1.0349121,2.7239494,-0.9717941,0.0,0.0,0.0,0.0,0.4203415,0.8446846,-0.8752785,0.0,0.0,0.0,0.0,1.3153381,1.2958908,-2.2603836,0.0,0.0,0.0,0.61792374,1.754242,0.8630905,-1.1828423,0.0,-0.18577576,0.0,0.028396606,1.9135437,1.4836502,-0.32448196,0.0,-0.778656,0.0,0.06888199,0.32783508,1.5305634,-0.8517151
Jan-10,-0.044441223,-0.47356796,0.0,0.16567612,0.31140518,1.5010643,-0.55233765,0.0,0.0,0.0,0.0,0.0,2.3715096,-0.7536049,0.0,-0.92762756,0.0,0.0,1.6465759,1.5456123,-0.73784256,0.0,-0.7739868,1.2968292,0.0,1.9515038,1.3920212,-0.5501404,0.0,-0.8150749,0.33870697,0.0,0.0,0.6279259,-0.22357178,0.41396713,-0.4558792,0.0,0.0,2.2496185,1.9138718,-0.2510376,0.67840195,-1.2451897,0.0,0.0,0.0,1.2795753,-2.5287209,1.1431808,-1.8282928,0.0,0.0,0.7639885,2.3117447,-0.9640503,0.9301567,-2.0854797,0.0,0.0,3.8263702,0.8687439,-0.6677513,0.08173752,-2.4358864,0.0,0.0,2.4778557,2.6265564,-1.1772919,0.0,-2.9910812,0.0,0.0,1.5065536,2.1036644,-0.62231827,0.0,-2.0821266,0.0,0.0,2.81184,2.194519,-0.32157135,0.0,-0.2992134,0.0,0.0,1.6403122,2.6781921,-1.1207657,0.3048172,-1.7547379,0.6186943,0.0,1.8036804,2.6368256,0.0,0.0,-1.3237953,1.071991,0.0,2.4905472,1.188057,0.0,0.16243362,-1.2156906,0.40187836,0.0,1.3816376,1.3433533,-0.20220184,0.0,-1.111927,0.86517334,0.0,1.0901718,1.8394928,0.0,0.5261879,-0.884346,1.5207291,-0.034000397,0.46329498,2.3517914,-0.018623352,0.0,-1.4203148,0.0,0.0,0.53497696,2.393921,-0.9201584,1.4115219,-1.0274391,0.0,-1.3163795,0.0,1.3924599,-0.3690338,0.0,-1.2706261,0.0,-2.243187,0.118652344,2.2189636,-2.450119,0.0,-1.1868553,0.0,-0.43577576,0.42012024,2.9722939,-1.7306213,-0.3454666,-1.3231354,0.0,-0.7294922,0.0,3.548912,-0.5143814,-0.31443024,-1.4240494,0.0,-1.01091,0.0,3.4679947,-0.090530396
Jan-11,0.0,-0.12194824,0.0,-1.0599594,0.1255188,2.5607986,-1.8046722,0.0,-1.1663628,0.0,0.0,0.69768524,0.0,-2.4202347,1.2123985,-0.9147186,0.0,0.0,0.48159027,2.4306183,-1.296608,1.4952965,-0.3099289,0.0,-0.48279572,0.9433937,2.3141594,-0.40654755,1.2370605,-0.65676117,0.0,-0.35381317,1.5301781,1.5019379,-0.9960747,0.06405258,-0.61836624,0.0,-0.49136353,1.7723694,1.4539871,-0.56272125,0.4369278,-1.9221115,0.0,-0.5526657,2.2169342,1.7474289,-0.25916672,0.17451477,-0.5926018,0.0,-0.3265686,1.5204544,0.15688705,-0.40182495,0.381279,0.0,0.46274567,0.0,0.64440155,0.47411728,-0.82606125,0.52866364,0.0,0.26339722,0.0,1.227829,0.6809311,-0.63072586,0.0,-0.30987167,0.303936,-1.7201309,0.47971725,0.0,-2.2520294,0.08245468,0.0,-0.15441132,-0.55282974,0.0,-1.4207535,-2.8700714,0.0,-0.3955078,0.0,-0.7612419,0.060756683,-1.0028305,-0.33959198,0.0,0.0,0.0,-0.6662674,0.0,0.0,-2.5396004,0.0,0.0,0.0,-1.4763985,0.0,-0.052734375,-2.649353,0.0,-0.2553215,0.0,-0.13216782,0.3388176,0.0,-2.8259583,0.0,-0.05174637,0.360569,-2.2424202,0.28531265,-0.5950699,-2.6604996,0.0,0.0,-1.7551727,-1.3044624,0.0,-1.7457275,-1.6106529,0.15919113,0.0,-0.6673088,-1.1258774,0.0,-1.1304932,-1.6514626,0.06322479,-0.14364624,-1.1018753,-0.752121,0.0,0.0,-2.162712,0.28662872,-0.6775284,0.0,-0.7998619,0.0,-0.5687027,-0.547554,0.7697525,-1.9932518,0.0,-1.261673,0.3807869,-0.97652054,-0.42462158,0.0,-0.82369995,0.0,-1.5848923,0.0,0.0,-0.47817993,0.7812424,0.0,0.0,-1.0539169,0.0,0.0,-0.62215805
Jan-12,1.0792427,0.0,0.0,-1.5825806,0.0,0.34859848,-0.7253723,0.0,-0.24713898,0.0,-0.8553963,0.0,1.607521,-1.0206833,0.0,0.0,0.0,-0.21533203,-0.13463974,-0.102939606,-0.19055939,0.0,-0.55387497,0.0,-0.5232773,-0.5426674,-0.35886765,-2.0902596,0.0,0.0,0.0,-0.29267502,0.0,-0.34463882,-2.0766907,0.80617905,-0.0006599426,-0.10294342,-0.75442886,-0.3459053,0.96482086,-1.4676132,0.8891792,-0.47010422,0.0,-1.6261444,0.0,0.0,-0.699173,0.040485382,-0.59331894,-0.4435196,-0.5860138,0.0,-0.584198,-1.0019531,0.0,-0.028785706,-0.86759186,-0.1944046,0.0,-2.4253922,-0.14144897,0.30613327,-0.19945908,-0.24224854,-0.6101265,0.0,-3.4622345,-1.0515022,0.9032936,-0.20028305,-1.1949272,-0.76750565,0.0,-3.9215698,-0.2798233,1.7477608,-2.0385704,0.0,-0.7114754,0.0,-1.3157196,-0.47966385,1.5534134,-1.8095055,-1.8212013,-2.1013565,-0.84584045,-1.1301651,-0.044326782,0.27674484,0.0,0.0,-1.7448502,0.0,-1.1648254,-0.017578125,0.23296738,-0.39089203,0.0,-1.7266121,0.0,-0.69538116,-0.42226028,0.76612854,-0.7655258,0.0,-0.89686966,0.0,-0.087501526,-0.50564575,2.8673744,-0.65896225,-0.23120499,-0.7271309,0.0,0.19033813,-0.8795662,0.3534851,0.0,0.0,-0.43148804,0.0,1.4668922,-0.46697235,0.017635345,0.0,0.0,-1.3055573,-0.044330597,-0.09640503,-0.15770721,1.1540031,0.0,0.0,-0.51745605,0.0515213,0.0,-0.54953384,0.2759781,0.14661407,0.0,-1.2829819,0.8792343,0.0,-0.18352509,0.26488113,0.13244247,0.0,-0.30168533,0.8701172,-0.8385315,0.0,0.0,0.8773117,0.0,-0.34249878,0.6130905,-0.66505814,0.0,1.199543,0.06718445,0.0,-2.5562973,0.4180832,0.0,0.0
Jan-13,0.0,0.024559021,0.0,-2.476757,0.1198082,-0.48350906,0.0,0.0,0.0,0.0,-1.2555695,0.7884331,0.0,-0.13013458,0.22357178,0.0,0.0,-0.8881874,0.4686203,0.0,-0.043121338,0.5072365,-0.3351364,0.0,-0.6417656,0.19742584,0.0,-0.38935852,0.3520584,-0.48631287,0.0,-0.46466446,0.833313,0.1372757,0.0,0.82886505,-1.3181381,0.0,-1.1887207,-0.2581253,0.0,-0.44374084,0.40984344,-2.123272,0.0,-0.074543,-0.4251175,0.0,-0.3562889,0.0,-1.2815552,0.0,-1.004097,0.0,0.0,0.0,0.0,-0.63259506,0.0,-0.45219803,0.0,0.0,-0.10519409,0.0,-0.6446762,0.0,-0.72932816,0.0,0.0,-0.853035,0.0,-0.6106186,0.0,-0.82556915,0.20599365,0.27498627,0.0,0.0,-0.27663422,0.0,-0.019500732,0.0,0.0,-0.5214119,-1.0693016,-0.36639404,0.0,0.0,0.0,0.0,0.0,-0.20676422,-0.6989479,0.0,0.0,0.0,-0.4109993,0.0,-0.28251266,-1.2981987,0.0,-0.26059723,-0.21703339,0.3288765,-0.54481506,0.0,-1.3122063,0.0,-0.1515007,0.0,0.4954834,0.0,0.0,-0.21258545,0.0,-0.5657387,-0.42676163,0.0,-0.018676758,-1.0543022,0.0,0.0,-1.0733109,0.0,0.0,0.0,0.0,0.0,0.0,-0.6690674,0.0,0.70532227,0.0,-0.29756165,0.0,-0.9281235,-1.3761444,0.3648033,0.0,0.30734253,0.0,-1.5430832,0.0,-0.4656601,0.805954,0.0,0.0,0.0,0.0,0.0,-0.95344925,0.10755539,0.0,0.0,0.9262581,-0.1387558,0.0,-0.9429016,0.0,0.83122635,0.0,0.35529327,0.0,0.0,-1.9327698,-0.26861572,0.14315033,0.08261871
Jan-14,0.45812988,0.0,0.0,-1.8250504,0.6786804,0.5883713,0.0,0.29921722,0.0,0.0,0.0,0.23609543,1.2407951,0.078826904,0.0,-0.099975586,0.0,0.0,0.89780426,1.578022,-0.002418518,0.0,-0.09283447,0.0,0.0,1.0707817,-0.41302872,0.0,0.0,-0.36057281,0.0,-0.20374298,-0.12508011,-0.5205841,-0.6596222,0.0,-0.4019394,0.0,-0.9139557,-0.03504181,1.1946526,-0.27334213,-1.4247627,-0.4030304,0.0,-0.35793686,-0.09426117,0.0042266846,0.0,0.0,-0.5578308,-0.9942627,-0.8179321,0.0,0.0,0.097831726,0.0,-0.12255478,-0.39517593,0.0,0.0,0.0,1.3209419,-0.5166321,0.0,-0.26065063,-0.006919861,0.583374,0.0,1.7074966,-0.8243561,-0.33860016,-0.619133,0.0,0.30739975,0.0,0.0,0.0,-0.2675705,0.0,-0.086078644,0.38474274,0.0,0.26828384,0.0,-0.15523529,0.0,-0.9749832,0.14122772,0.22417831,0.8366089,0.0,-1.2780914,0.0,0.0,1.2820511,0.75597,0.0,-0.31651688,-0.29289627,0.0,0.0,1.1979523,1.0456238,0.0,-1.3811989,-0.4548912,0.0,0.0,0.2816887,0.29624557,0.0,0.0,-0.76371384,0.0,0.0,0.69158936,0.0,0.0,0.0,-0.06526184,0.0,0.0,0.6001282,0.0,0.6682434,-0.78645325,-0.07388306,0.0,0.0,0.34249878,0.0,2.0162125,-0.55530167,0.67560196,-1.2489243,0.0,0.5539322,-1.8493805,1.4640923,-0.023292542,0.0,-1.3804321,0.0,0.87088776,-1.027935,0.25801086,0.0,0.0,-1.7600098,-0.11079407,0.0,-0.22554779,0.044330597,0.17990112,0.07915497,-2.0195618,0.0,0.0,-0.42665482,0.0,-0.25729752,0.72597504,-3.3333054,0.0,0.0,-0.54811096,0.29844284
Jan-15,0.32266998,1.2136078,-1.1139603,0.0,0.0,-0.10601807,0.24235916,0.0,0.53009033,-1.4963379,-0.2774582,-0.7114792,0.38452148,0.0,-0.3384323,0.0,0.0,0.0,0.0,-1.4163055,1.4100952,0.0,0.005218506,-1.422123,-0.7664604,0.0,-1.5993919,0.22879028,0.38045883,0.031196594,-1.0167847,-0.09634781,0.0,-1.6120262,0.24109268,0.26114655,-0.099479675,0.0,0.0,0.0,0.015213013,0.31707,-0.1963234,-0.25400543,0.0,0.0,-1.4072342,-0.15029144,-0.25411224,0.0,-0.2661438,0.0,0.0,-0.48284912,-0.8365555,-0.42978287,-0.12672806,-0.26509857,-0.39792633,0.22351837,0.0,0.0,0.8712692,-0.55420685,-0.37249374,0.0,0.0,0.0,0.0,2.0034142,-0.9189491,-0.06317139,-0.10744476,0.0,0.0,0.0,1.1897659,0.0,-0.521904,-0.34903336,-0.24829102,0.0,0.0,-1.4160805,-0.74355316,-0.8433647,0.0,0.17633057,0.0,0.0,-0.91752243,-0.5917244,-0.48565292,-0.54338455,-0.0830574,0.0,0.0,-0.4586258,-1.2559052,-0.30569458,0.0,0.0,0.0,0.0,0.0,-0.0052757263,-1.238102,0.0,0.0,0.0,0.0,0.0,-0.5777168,-0.06927109,-0.30360794,0.0,0.0,0.0,0.28416443,0.0,-0.28482056,-1.3390121,0.47268677,0.0,0.0,0.4713707,0.92197037,0.07476044,-2.0336266,0.0,0.4671402,-1.349289,0.0,0.44390106,0.5189934,0.0,1.621582,-0.066467285,-0.7767906,0.18187714,0.5624428,0.44093704,-0.54146576,2.105362,0.0,-0.9840431,1.3974037,0.0,0.0,-0.58546066,1.5738983,0.0,-1.3062744,1.6904678,0.0,0.0,-1.3316498,1.0791893,0.14073181,-0.87984085,3.282051,0.59666824,0.0,-1.5841751,1.0066757,-1.0368347,-0.2661438,0.6411667
Jan-16,1.7512741,0.0,0.0,1.4196014,-0.4822464,0.0,0.77750397,2.2846603,0.0,-0.64115906,0.0,0.52179337,-0.955925,0.95240784,0.0,0.0,-0.86446,0.120521545,-0.3309059,0.0,1.1576843,0.0,0.0,-1.460743,0.0,0.029445648,-0.078826904,1.5199013,0.0,0.0,0.0,0.0,1.6018639,0.0,1.1292305,-1.5116081,0.0,0.0,2.1420593,-0.16721344,-0.4774704,0.0,-2.515648,0.0,0.36095428,-0.75662994,1.6743698,-0.9299927,0.8357849,0.0,0.0,-0.67269135,0.0,1.3647232,-0.23790741,0.0,0.0,0.0,-0.7876091,0.36776733,0.7681618,-0.61896896,1.5101242,-0.7630577,0.0,0.025875092,0.0,0.23340225,-0.11117935,0.15545654,-0.061416626,0.0,0.43769836,0.11123657,0.0,-0.011428833,-2.7639961,0.0,0.0,1.3933945,0.0,-0.34524536,-0.16644287,0.0,0.0,0.0,1.3136902,0.0,0.0,-0.81227493,0.9972305,0.0,0.25439072,0.3288231,0.79574203,-0.49652863,-0.5233345,0.0,0.0,0.0,0.99969864,1.0615005,0.0,0.0,0.65763855,0.0,0.13864517,2.0496635,1.9090424,0.0,-0.054656982,2.0051727,0.0,0.46263504,1.0092049,0.47257614,0.31624222,-0.29470825,0.7521248,0.0,0.024829865,0.0,0.74256516,-0.719162,0.0,0.5756836,0.0,0.21818542,1.4859009,0.5794182,0.0,0.0,1.0462875,0.0,0.022964478,0.05960083,0.43104935,-1.0887985,0.0,2.3153114,0.0,0.5432167,0.0,0.51745605,0.0,1.5736809,3.1760902,0.013130188,1.2963867,0.0,0.4733429,0.0,0.80376434,2.357666,0.006374359,0.31706238,0.0,0.20368958,0.0,1.5592918,2.0884476,1.043045,0.21214676,0.0,0.0,0.0,2.4942284,2.6875305
Jan-17,0.04965973,0.12595749,0.0,0.0,-0.08415222,2.2814178,1.1792755,-0.42956543,0.0,0.0,0.9277954,-0.41978836,0.0,1.868721,-0.2996521,0.0,0.0,0.7805786,-0.87286377,0.6392975,0.4501114,-0.44269562,0.0,0.0,0.14029312,0.0,0.26602936,0.0,0.13716125,0.0,0.0,0.17023468,0.0,0.70801544,0.41643524,0.32074738,-0.065151215,0.0,0.0,-0.24807358,0.12535477,0.0,0.052131653,0.0,0.0,0.69757843,-0.7162018,0.0,0.22637177,0.76420975,0.48636246,0.0,0.96805954,0.0,0.04927826,-1.160923,1.7413902,0.0,0.0,0.17973709,-0.6224327,0.0,-1.4906273,0.32997513,1.0861092,0.0,0.8856621,-0.2779541,0.15369797,-0.84539795,0.64670944,0.91291046,1.3573074,0.0,0.0,0.081790924,0.41176605,1.2491455,0.6630783,0.0,0.58776855,0.0,0.009227753,0.0,1.4178963,-0.636219,0.0,0.5762329,-0.9508133,0.17007065,0.1981926,0.812603,-1.14785,0.0,0.1873169,-1.0317802,0.58018875,0.0,1.4358025,0.0,0.0,0.0,-0.92191696,0.030101776,1.0292015,0.0,0.28580856,0.1906128,1.0865479,-0.35738373,1.0603447,1.1430168,0.0070877075,0.0,0.11255646,0.0,-0.71466064,1.2019043,2.1498032,0.8814316,0.0,1.748642,0.055862427,-0.5818901,0.0,1.3743362,1.269413,0.0,1.5472031,-0.0025253296,-0.6937866,0.0,1.7044754,-0.17155075,0.0,0.0,0.645668,-0.0040626526,0.2511444,1.2747955,0.0,0.036750793,0.0,-1.5845032,0.0,0.21621323,1.8699265,0.0,0.90813065,0.30052948,-2.3648605,-0.9040108,1.1679535,0.47251892,0.0,0.17435455,0.99464417,-1.7143631,0.0,1.946888,1.2306328,0.0,0.0,2.7482834,-2.7347717,0.0,2.5654182,1.8275757
Jan-18,0.0,0.0,0.0,-2.672367,0.0,2.6720428,2.2969093,0.0,0.0,3.7418861,-0.4048462,1.6054344,1.0746269,1.6865082,0.18478775,0.0,0.0,0.754158,0.0,1.325386,1.8007126,0.45329666,0.0,0.0,-0.18489838,0.0,0.7574501,2.6910439,0.0,0.0,0.0,0.0,-0.332119,0.304924,1.3230286,0.8556137,0.0,3.117424,-0.85012436,0.0,0.0,0.91526794,0.0,-0.9183502,3.0545807,-1.0521088,-0.72515106,0.0,1.3955917,1.2574959,0.0,0.0,-1.200367,-0.6428642,0.0,2.208912,0.24938965,-0.23532867,-0.6808777,-1.2114067,0.0,0.0,0.9752579,0.15408325,-0.4067154,0.0,-0.08734131,0.0,0.3676567,0.9970093,0.5649719,-1.8392754,0.0,-1.2613983,-0.4944954,-0.90873337,0.3628235,1.5128746,-1.2834206,0.0,-0.430336,-1.4375076,-0.3567276,0.16149902,1.9407921,-0.39891434,0.25779724,-3.3585205,-1.9073906,-0.54624176,0.28811646,1.6214714,-1.394001,2.141346,-3.075241,-3.0315132,0.0,0.5115776,0.0,-1.1866875,1.4855728,-1.8482285,-1.3275299,-1.4916115,0.30382538,1.5427551,-1.8353195,-0.5742531,-0.58540726,-1.2922668,-0.6167755,1.0616074,0.16281891,-2.0714188,0.2449379,0.0,-1.1170349,-0.9471283,0.9722328,1.4123459,-1.2446365,0.6405029,0.0,-0.2415924,-0.7951889,0.6578636,1.3181419,-0.81100845,0.0,0.0,-1.2355804,-0.80068207,0.39803696,0.0,-0.7701988,0.0,-0.73223877,-0.0044517517,-0.6395683,0.79106903,0.0,-0.1623764,1.1267624,1.3950996,-0.7512436,-1.6775551,0.84589386,0.0,-1.3743362,0.4110489,2.2220917,-1.3327522,-0.2704239,2.2426376,0.0,-0.45022202,0.21934128,1.7395248,-0.8617134,-0.15078735,3.0957298,0.0,-1.1861382,0.89395523,2.193695,-0.36584473,-0.6569824,1.349453
Jan-19,0.0,0.0,0.21022034,0.33403778,0.0,-0.95817184,1.5893364,0.2609787,-1.7783012,0.0,-0.30003357,0.0,-0.70669556,1.194931,2.7336159,-0.32953262,0.0,-0.7427826,0.0,-0.64907074,1.3171501,2.7596588,-0.01889801,0.0,0.0,-0.14012909,-0.69065475,1.3995514,0.1330452,0.0,0.109703064,0.0,-0.006427765,-1.525177,0.8268852,1.6062584,0.0,0.6105118,-0.41836166,0.0,-1.6182861,0.30887604,1.3101196,-0.1491394,0.0,1.74897,0.0,-0.9296646,0.7333908,0.66467285,0.0,0.0,0.22027588,0.0,-0.52020264,1.5598412,1.4984207,0.0,-0.47729874,0.25746155,0.0,-1.1190643,0.86236954,1.3596687,0.0,0.0,0.0,-0.5738182,-0.39759445,0.53162384,0.7777748,-1.8262558,0.0,-0.3667755,-0.18001556,0.0,0.13370514,0.5473938,-0.08008957,0.0,-0.21780396,-0.43017197,-0.002746582,1.3821869,1.1362076,0.0,0.0,0.0,-0.5242157,0.3732071,2.3688164,0.18780899,-0.30283737,0.0,0.0,0.0,-0.60655594,1.0796814,0.0,-0.73256683,0.0,0.0,0.0,0.5058136,1.600872,0.06355667,-0.18995667,0.0,0.0,-0.53201294,-2.115364,2.218029,0.32865524,-0.84116745,0.0,0.0,-2.1156387,-0.23186874,1.8897018,0.0,-0.46850967,-0.8566055,3.0852356,0.0,-0.70895004,1.3363266,0.0,0.0,0.40759277,2.8814392,0.0,-1.2824326,1.0223923,0.30888367,-0.01076889,-1.9045906,2.587059,1.0245285,-0.66275024,1.7283134,-0.3661728,-0.24010468,0.23136902,1.555336,0.6180954,0.0,0.56277466,-0.69395065,1.5280876,0.3675499,2.0084686,0.50284195,-0.8659973,2.6176567,0.0,1.4698067,0.7975502,2.4105682,0.0,-0.09618759,0.46801758,-0.62957,0.0,0.8734703,2.4404984,1.140213,-1.6772232,0.0
Jan-20,0.0,0.0,0.3629341,1.8773422,0.07701874,-1.6123543,0.0,-0.09332657,0.22346115,0.0,1.0187607,0.0,-0.889122,0.3869934,-1.2275047,0.0,0.0,1.8692665,0.0,-0.14562225,0.8120041,-0.57321167,0.9556999,0.0,2.9961395,2.4367676,-0.27960205,1.1326904,-0.36557007,0.3761177,0.0,1.7127686,2.3381653,-0.025981903,0.91109467,-0.25378418,1.4103127,-0.06289673,1.0026627,1.1803169,-0.47812653,0.4006729,0.0,0.40314484,-0.7711868,0.6147423,0.0,-1.2009735,0.72042847,0.0,-0.6729126,-0.5138321,3.2833748,0.8358917,-0.45401,2.4990005,0.0,0.020378113,-1.8373528,3.3644562,0.0,0.0,1.6855736,0.0,0.3313446,-0.46224976,3.2201462,0.0,0.0,1.6220207,0.0,1.0724297,0.0,2.33218,0.0,0.0,0.6663742,-1.5213318,0.5757942,0.0,1.4545364,0.0,0.0,0.0,-0.38682938,0.0,-1.01931,1.1001701,0.0,0.0,0.0,-0.52931976,0.0,-0.79403687,0.75283813,0.34096146,0.0,0.0,-0.855175,0.0,-0.5418472,0.0,0.09316254,0.2930603,0.21137619,-1.2710648,0.53344345,-0.78266144,0.6539078,0.0,0.018730164,0.0,0.0,0.0,-1.2299194,0.5445404,0.6423149,0.0,1.320118,0.1179924,0.14501953,-1.4598083,0.81611633,0.0,0.0,0.0,0.0,0.14925003,0.0,3.2812843,0.672142,0.24043655,0.0,0.0,0.36881256,0.0,1.2573853,0.0,0.5376663,0.16254425,-0.070755005,0.547287,0.0,1.5622559,0.18314362,0.58535004,1.0376587,-1.4508018,0.47730255,-0.6993332,0.62231827,0.31882477,-0.4063301,0.71043015,-0.793705,0.05921936,-0.032684326,0.09750366,0.54244995,0.16155243,0.7522354,0.0,0.0,0.9368057,2.6789093,-1.0822601,0.079704285,0.59765625
Jan-21,0.0,0.18325424,0.703949,2.0607033,0.0,-1.4507446,0.26877975,-0.5767822,0.31217957,0.35139847,1.7042007,0.0,-1.4782104,1.8037872,-0.9574585,0.6880188,0.6748924,1.8096695,0.43159866,-0.49488068,1.4828796,0.0,0.0,0.0,1.3021545,0.98547363,0.2718048,0.10942459,0.0,0.54524994,0.0,1.8043365,0.43154144,0.10914993,1.999733,0.0,0.0,0.0,0.56612396,1.0513382,-0.012802124,0.02268982,0.0,0.0,0.0,2.2330818,0.0,0.08140564,0.0073051453,0.0,0.09563446,-1.1237946,3.16428,0.0,0.28756714,0.4865265,0.0,0.51317596,-1.2971039,1.3493958,0.0,0.7390518,0.9300995,0.0,0.9551506,-1.9104652,1.2907829,0.0,0.88741684,0.19220734,2.729168,0.0,0.0,2.6890144,0.0,0.014503479,0.20264053,1.21344,0.46285248,-0.96717834,2.2719727,0.0,0.0,1.199707,-0.0274086,1.4840317,-0.37968826,2.1847954,0.0,2.8385925,1.2266808,0.0,0.18423843,-0.17847443,-0.27592468,0.0,0.4109459,0.34557724,-0.17781448,0.0,-0.946579,-0.8809929,0.0,1.7294655,1.2695236,0.0,1.7490807,-0.1330452,0.02537918,0.3279419,1.0437584,2.0734482,-0.5534897,1.870861,-0.41281128,1.2580452,0.0,0.0,1.5481377,-1.7051315,0.34656525,0.0,0.0,0.32782745,0.0,0.52542114,-0.4676857,0.4137993,-2.527954,1.2285995,-0.7243309,0.0,0.23615265,-0.53289413,0.3227806,0.0,0.65302277,0.0,0.678566,2.1387634,-0.1670456,0.79826355,-2.7353745,1.537262,-0.32140732,-0.4671402,1.2442551,-0.8012886,0.0,-1.7313309,3.128357,0.0,-0.403965,1.7001343,-0.2996521,0.0,-0.18989563,1.9291992,0.0,-0.63022995,1.1690521,-0.18957138,-0.072841644,0.0,1.9244194,0.0,-0.8292999,1.4952927
